Description,Label
"The Samsung Galaxy S3 is a smartphone device from Samsung. The Samsung Galaxy S3 has a security vulnerability that allows an attacker to access all functions of the phone through multiple emergency call functions and a combination of HOME and POWER keys, bypassing the lock frequency limit. The Samsung Galaxy S3 is prone to a security-bypass vulnerability due to a failure to restrict access to locked devices. An attacker with physical access to a locked device can leverage this issue to bypass the lock screen and gain access to the device home screen",esv
"MFP S2815dn, etc. are all Dell color laser printers. Many Dell printer products have unauthorized access vulnerabilities, which can be exploited by attackers to obtain sensitive information.",esv
"C10S0R (-e) PLC is a product in the programmable logic controller (PLC) series of Xiamen Haiwei Technology Co., Ltd. Haiwell C10S0R (-e) PLC has an unauthorized access vulnerability. An attacker can construct a specific network packet without authorization and use the vulnerability to change the PLC IP",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS P3344 Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"GX Work2 is a PLC programming software developed by Mitsubishi Electric Automation Co., Ltd. It is used for PLC design, debugging, and maintenance. It is widely used in power, machinery manufacturing, steel, petroleum, chemical and other industrial control fields. Mitsubishi Electric Corporation GX Works2 has a denial of service vulnerability. A remote attacker can send a constructed malicious data packet, causing it to access illegal memory and cause a denial of service. This vulnerability may also lead to remote code execution.",esv
"The AB CompactLogix 5000 series is a controller for Logix solutions for low-end to mid-range applications. The CIP communication protocol of the AB CompactLogix 5000 series controller has vulnerabilities. After the vulnerability is successfully exploited, the target device cannot normally respond to some CIP function code requests. All Ethernet monitoring data collection or control instruction distribution that relies on these function codes will fail. Normal work seriously affects on-site production.",esv
"TL-ER5120G is a multi-WAN port Gigabit commercial router. TP-Link router TL-ER5120G has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service attack.",esv
TP-Link is a Chinese network equipment manufacturer such as routers and IOT equipment. There is a default credential design vulnerability in the VS-LinkC2 and C20i vsftpdFTP servers. An attacker can exploit the vulnerability to execute the system() command multiple times and run with root privileges.,esv
"ISPSoft is a new generation of Delta PLC programming software. Delta ISPSoft has a memory corruption vulnerability when processing isp project files. Attackers can trick users who install ISPSoft into opening malicious isp files, which triggers loopholes and denies service",esv
"Axis is an IT company that specializes in providing network video solutions. AXIS P1357 Network Camera has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Quick control configuration software is a monitoring software used in industrial power and other fields. The quick control configuration software has an information disclosure vulnerability. Attackers can use the vulnerability to delete the password field in the project file, bypass the password protection, and decrypt the entire project, resulting in the leakage of confidential information in the configuration project, such as the network topology in the industrial control network, PLC device IP and other information.",esv
Samsung Galaxy S5 is a Samsung 4G smartphone product. There is a security hole in the implementation of Samsung Galaxy S5 authentication through user fingerprint information. Allows an attacker to exploit a vulnerability to run a program as root on a mobile device to read fingerprint sensors and steal fingerprint information at any time.,esv
"Lexmark XC2235 is a printer of Lexmark International Inc. Lexmark XC2235 has an unauthorized access vulnerability, which can be exploited by attackers to obtain sensitive information.",esv
"Schneider Electric SA is a global electrical company headquartered in France. Schneider M580 has a denial-of-service vulnerability. An attacker can use this vulnerability to send a carefully constructed 0x29 function code data message, which causes the PLC to enter a fatal failure mode. It can only return to normal after manual power cycle.",esv
Axis is an IT company that specializes in providing network video solutions. Axis P1354 Network Camera has an unauthorized access vulnerability. Attackers can use this vulnerability to obtain sensitive information.,esv
"TL-WVR1300L is an enterprise-class wireless VPN router from TP-Link. TP-Link TL-WVR1300L has a denial of service vulnerability, which can be exploited by an attacker to cause a denial of service attack.",esv
"Infinova, founded in 1993, is a smart city and smart home solution provider and operation service provider with smart security as its core, providing smart security, smart city, smart home, big data and Internet operation services to the world. Infinova HD Network PTZ Dome Camera has a weak password vulnerability. The attacker can log in to the system background with the default password to obtain sensitive information.",esv
"TP-LINK Technology Co., Ltd. (""TP-LINK"" for short) is the world's leading supplier of network communication equipment. The WR1045ND of Universal Technology Co., Ltd. has a weak password vulnerability. Attackers use the vulnerability to log in to the system background to obtain sensitive information.",esv
"CSC830 PLC is a small controller of Beijing Sifang Relay Automation Co., Ltd. for small and medium discrete automation systems and independent automation systems. Beijing Sifang Relay Automation Co., Ltd. CSC-830 has a denial of service vulnerability. Attackers can use this vulnerability to control PLC services, affecting the normal operation of the controller and causing denial of service.",esv
